date,temp,pressure,wind_speed,wind_dir,sun_radiation,sca_radiation,nwp_tmp,nwp_rh,nwp_surfacepres,nwp_windspeed,nwp_winddir,nwp_shortwaveirrad,nwp_scatterirrad,nwp_directirrad,capacity,OT
2018/06/30 16:00,21.799999,946.700012,1.1,160.0,0.0,0.0,21.84,55.17,946.94,3.63,301.61,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 16:15,21.5,946.700012,1.9,180.0,0.0,0.0,21.76,55.03,946.86,3.62,301.89,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 16:30,21.9,946.400024,1.5,160.0,0.0,0.0,21.71,54.79,946.91,3.63,302.44,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 16:45,21.6,946.400024,1.9,137.0,0.0,0.0,21.65,54.5,946.82,3.65,303.02,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 17:00,21.1,946.400024,1.1,146.0,0.0,0.0,21.58,54.24,946.57,3.66,303.61,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 17:15,20.700001,946.299988,1.8,123.0,0.0,0.0,21.52,53.91,946.37,3.64,305.59,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 17:30,21.0,946.5,0.9,151.0,0.0,0.0,21.48,53.47,946.43,3.59,307.08,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 17:45,21.200001,946.400024,1.3,160.0,0.0,0.0,21.43,53.06,946.31,3.5,307.0,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 18:00,21.0,946.299988,1.8,165.0,0.0,0.0,21.42,52.53,946.19,3.45,308.42,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 18:15,20.700001,946.200012,1.5,157.0,0.0,0.0,21.43,51.91,946.23,3.44,309.98,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 18:30,20.6,946.099976,1.8,151.0,0.0,0.0,21.48,51.23,946.48,3.46,311.92,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 18:45,20.4,946.200012,1.1,163.0,0.0,0.0,21.49,50.66,946.67,3.49,313.08,0.0,0.0,0.0,11.707382799999998,0.0
2018/06/30 19:00,20.299999,946.0,0.9,143.0,0.0,0.0,21.48,50.18,946.72,3.54,312.63,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 08:00,30.700001,945.0,1.8,16.0,485.0,195.0,32.58,26.11,944.55,6.15,84.43,610.98,46.440000000000055,564.54,11.707382799999998,7.471208
2018/07/01 08:15,31.299999,945.099976,0.2,303.0,463.0,187.0,32.54,26.01,944.36,6.33,84.84,563.7,45.270000000000095,518.43,11.707382799999998,6.3402970000000005
2018/07/01 08:30,30.799999,944.799988,1.8,188.0,321.0,162.0,32.51,25.98,944.21,6.42,85.17,530.78,44.25999999999999,486.52,11.707382799999998,5.114244
2018/07/01 08:45,30.6,944.900024,0.5,137.0,364.0,186.0,32.43,26.04,944.14,6.45,85.86,479.96,42.75,437.21,11.707382799999998,6.285394
2018/07/01 09:00,30.700001,944.799988,1.7,309.0,172.0,114.0,32.35,26.09,944.13,6.42,86.48,445.22,41.670000000000016,403.55,11.707382799999998,3.03318
2018/07/01 09:15,30.1,944.599976,1.0,239.0,157.0,109.0,32.22,26.21,944.14,6.35,86.98,392.08,39.85999999999996,352.22,11.707382799999998,2.87713
2018/07/01 09:30,30.0,944.599976,1.4,216.0,164.0,115.0,32.11,26.41,944.13,6.29,87.25,356.09,38.50999999999999,317.58,11.707382799999998,2.929089
2018/07/01 09:45,29.700001,944.700012,1.9,199.0,127.0,94.0,31.92,26.86,944.05,6.25,88.01,301.69,36.26999999999998,265.42,11.707382799999998,2.284511
2018/07/01 10:00,29.6,944.599976,1.7,126.0,100.0,77.0,31.73,27.44,944.01,6.19,89.34,265.39,34.589999999999975,230.8,11.707382799999998,1.79939
2018/07/01 10:15,29.299999,944.700012,1.3,163.0,65.0,47.0,31.45,28.27,943.94,6.07,90.37,211.44,31.72,179.72,11.707382799999998,1.173922
2018/07/01 10:30,29.200001,944.799988,1.0,177.0,64.0,48.0,31.14,29.29,943.89,5.82,90.65,176.11,29.470000000000027,146.64,11.707382799999998,1.134953
2018/07/01 10:45,29.0,944.799988,1.2,196.0,41.0,32.0,30.68,30.69,943.93,5.39,90.35,124.72,25.44,99.28,11.707382799999998,0.74734
2018/07/01 11:00,28.799999,944.700012,1.6,174.0,22.0,16.0,30.12,32.46,944.06,4.82,89.33,92.07,22.129999999999995,69.94,11.707382799999998,0.380569
2018/07/01 11:15,28.6,944.599976,1.7,213.0,16.0,10.0,29.31,34.65,944.06,4.25,87.19,47.03,15.670000000000002,31.36,11.707382799999998,0.26193
2018/07/01 11:30,28.4,944.599976,4.0,185.0,2.0,0.0,28.52,36.63,944.08,3.76,83.93,21.27,9.65,11.62,11.707382799999998,0.0385649999999999
2018/07/01 11:45,28.200001,944.599976,2.0,194.0,0.0,0.0,27.82,37.91,944.18,3.37,80.23,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 12:00,28.0,944.700012,1.3,236.0,0.0,0.0,27.34,39.12,944.37,3.04,74.83,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 12:15,27.700001,944.700012,1.2,174.0,0.0,0.0,27.01,40.04,944.52,2.84,68.02,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 12:30,27.5,945.0,1.8,194.0,0.0,0.0,26.75,40.83,944.65,2.72,61.85,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 12:45,27.6,945.200012,1.2,180.0,0.0,0.0,26.52,41.59,944.8,2.61,57.44,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 13:00,27.200001,945.400024,1.3,216.0,0.0,0.0,26.35,42.22,944.92,2.47,55.23,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 13:15,27.0,945.5,0.7,194.0,0.0,0.0,26.14,42.98,945.09,2.32,54.38,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 13:30,26.6,945.599976,1.0,208.0,0.0,0.0,26.0,43.6,945.3,2.11,53.87,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 13:45,26.299999,945.799988,0.2,236.0,0.0,0.0,25.88,44.22,945.52,1.85,54.35,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 14:00,26.1,946.0,1.4,202.0,0.0,0.0,25.75,44.82,945.71,1.55,55.0,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 14:15,26.0,946.0,2.2,210.0,0.0,0.0,25.67,45.26,945.82,1.24,51.36,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 14:30,26.0,945.900024,1.8,182.0,0.0,0.0,25.55,45.74,945.89,0.99,39.15,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 14:45,25.700001,946.0,1.8,188.0,0.0,0.0,25.43,46.13,946.02,0.88,26.31,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 15:00,25.5,946.099976,2.3,174.0,0.0,0.0,25.26,46.49,946.23,0.94,10.86,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 15:15,25.6,946.099976,2.1,196.0,0.0,0.0,25.09,46.81,946.49,1.18,354.69,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 15:30,25.200001,946.0,0.8,120.0,0.0,0.0,24.89,47.24,946.8,1.53,344.43,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 15:45,24.4,946.0,1.3,171.0,0.0,0.0,24.67,47.87,946.97,1.84,345.88,0.0,0.0,0.0,11.707382799999998,0.0
2018/07/01 16:00,24.299999,945.799988,0.7,163.0,0.0,0.0,23.47,52.47,946.79,2.88,6.54,0.0,0.0,0.0,11.707382799999998,0.0
