date,temp,pressure,wind_speed,wind_dir,sun_radiation,sca_radiation,nwp_tmp,nwp_rh,nwp_surfacepres,nwp_windspeed,nwp_winddir,nwp_shortwaveirrad,nwp_scatterirrad,nwp_directirrad,capacity,OT
2018/07/13 16:00,25.5,997.400024,0.1,351.0,1.0,0.0,26.64,87.42,989.76,3.53,6.5,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 16:15,25.6,997.400024,0.3,0.0,1.0,0.0,26.49,87.59,989.71,3.46,9.95,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 16:30,25.5,997.5,0.0,326.0,1.0,0.0,26.31,88.13,989.55,3.19,11.13,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 16:45,25.5,997.599976,0.0,30.0,1.0,0.0,26.21,88.74,989.54,2.85,12.91,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 17:00,25.5,997.200012,0.0,73.0,1.0,0.0,26.12,89.3,989.24,2.51,13.78,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 17:15,25.5,997.0,1.0,11.0,1.0,0.0,26.02,89.96,989.01,2.22,17.4,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 17:30,25.299999,996.599976,0.1,213.0,1.0,0.0,25.94,90.36,989.16,1.97,25.08,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 17:45,25.200001,996.700012,0.8,343.0,1.0,0.0,25.86,91.11,989.41,1.75,34.36,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 18:00,25.1,996.700012,0.0,351.0,1.0,0.0,25.8,91.83,989.59,1.65,49.46,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 18:15,25.1,996.5,0.3,0.0,1.0,0.0,25.68,92.76,989.42,1.71,63.14,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 18:30,25.0,996.5,0.6,47.0,1.0,0.0,25.57,93.55,989.38,1.75,66.1,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 18:45,24.9,996.599976,0.0,75.0,1.0,0.0,25.48,94.1,989.44,1.65,64.7,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 19:00,24.9,997.0,0.3,0.0,1.0,0.0,25.43,94.41,989.44,1.47,61.15,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 19:15,24.9,996.799988,1.0,61.0,1.0,0.0,25.38,94.69,989.42,1.3,54.42,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 19:30,24.299999,996.700012,0.8,84.0,1.0,0.0,25.34,94.88,989.35,1.2,49.01,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 19:45,24.299999,996.700012,1.2,5.0,1.0,0.0,25.27,95.32,989.39,1.17,49.0,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 20:00,24.299999,996.5,1.4,87.0,0.0,0.0,25.22,95.5,989.43,1.21,46.06,0.0,0.0,0.0,7.9319000000000015,0.0
2018/07/13 20:15,24.299999,996.299988,0.5,70.0,0.0,0.0,25.11,95.91,989.14,1.28,39.67,0.0,0.0,0.0,7.9319000000000015,0.0
