date,temp,pressure,wind_speed,wind_dir,sun_radiation,sca_radiation,nwp_tmp,nwp_rh,nwp_surfacepres,nwp_windspeed,nwp_winddir,nwp_shortwaveirrad,nwp_scatterirrad,nwp_directirrad,capacity,OT
2019/03/04 16:00,9.8,991.900024,0.6,231,0,0,8.94,49.55,993.26,2.63,291.41,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 16:15,9.1,991.799988,0.6,153,0,0,8.7,50.05,993.1,2.69,286.85,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 16:30,9.3,991.900024,0.7,154,0,0,8.49,50.47,993.12,2.75,282.1,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 16:45,9.1,991.700012,0.5,156,0,0,8.33,50.76,993.18,2.8,276.14,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 17:00,9.5,991.799988,0.8,175,0,0,8.22,50.91,993.3,2.86,267.24,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 17:15,8.8,991.799988,0.8,191,0,0,8.13,51.05,993.27,2.99,259.57,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 17:30,7.7,992.099976,0.7,179,0,0,8.06,51.14,993.15,3.16,253.26,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 17:45,7.7,992.099976,1.1,147,0,0,8.0,51.15,993.22,3.36,249.6,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 18:00,8.0,992.099976,1.0,199,0,0,7.94,51.18,993.14,3.57,247.93,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 18:15,7.4,992.099976,0.9,181,0,0,7.87,51.18,993.02,3.76,246.89,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 18:30,7.9,992.0,0.5,164,0,0,7.8,51.16,992.86,3.91,246.95,0.0,0.0,0.0,23.184757599999998,0.0
2019/03/04 18:45,7.7,991.900024,0.9,186,0,0,7.72,51.21,992.71,3.99,250.83,0.0,0.0,0.0,23.184757599999998,0.0
