date,temp,pressure,wind_speed,wind_dir,sun_radiation,sca_radiation,nwp_tmp,nwp_rh,nwp_surfacepres,nwp_windspeed,nwp_winddir,nwp_shortwaveirrad,nwp_scatterirrad,nwp_directirrad,capacity,OT
2019/01/11 16:00,-2.8,988.5,1.0,48,0,0.0,-0.07,44.66,989.14,1.5,234.97,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 16:15,-2.8,988.5,1.0,138,0,0.0,-0.13,45.23,989.14,1.59,238.49,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 16:30,-2.8,988.5,1.0,40,0,0.0,-0.15,45.6,989.25,1.67,246.38,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 16:45,-3.9,988.5,1.0,130,0,0.0,-0.17,45.86,989.31,1.77,255.51,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 17:00,-3.9,988.5,1.0,158,0,0.0,-0.21,46.08,989.08,1.88,262.02,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 17:15,-3.9,988.5,1.0,102,0,0.0,-0.26,46.34,989.12,2.05,265.25,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 17:30,-2.8,988.5,1.0,96,0,0.0,-0.3,46.5,989.29,2.2,269.1,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 17:45,-2.8,988.5,1.0,125,0,0.0,-0.33,46.59,989.25,2.28,271.84,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 18:00,-2.8,988.5,1.0,81,0,0.0,-0.32,46.5,989.42,2.28,272.1,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 18:15,-2.8,988.5,1.0,116,0,0.0,-0.32,46.32,989.35,2.2,269.22,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 18:30,-2.8,988.5,1.0,108,0,0.0,-0.32,46.14,989.13,2.15,263.65,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 18:45,-2.8,988.5,2.2,90,0,0.0,-0.37,46.22,989.06,2.28,257.56,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 19:00,-2.8,988.5,1.1,76,0,0.0,-0.46,46.48,988.99,2.53,256.87,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 19:15,-2.8,988.5,1.4,139,0,0.0,-0.53,46.69,989.23,2.76,258.71,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 19:30,-2.8,988.5,0.3,9,0,0.0,-0.62,46.91,989.23,2.9,263.43,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 19:45,-2.8,988.5,0.3,197,0,0.0,-0.71,47.19,989.29,2.99,268.4,0.0,0.0,0.0,12.873516799999994,0.0
2019/01/11 20:00,-2.8,988.5,0.3,51,0,0.0,-0.85,47.58,989.23,3.09,272.97,0.0,0.0,0.0,12.873516799999994,0.0
