date,temp,pressure,wind_speed,wind_dir,sun_radiation,sca_radiation,nwp_tmp,nwp_rh,nwp_surfacepres,nwp_windspeed,nwp_winddir,nwp_shortwaveirrad,nwp_scatterirrad,nwp_directirrad,capacity,OT
2018/09/25 16:00,14.8,1015.900024,0.9,252.0,0.0,0.0,10.92,77.82,1016.0,1.72,274.06,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 16:15,15.1,1015.700012,0.5,262.0,0.0,0.0,10.89,77.32,1015.93,1.64,272.76,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 16:30,15.2,1015.799988,0.9,264.0,0.0,0.0,10.85,76.89,1015.9,1.62,271.8,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 16:45,15.2,1015.700012,0.4,266.0,0.0,0.0,10.82,76.43,1015.98,1.63,272.93,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 17:00,15.3,1015.599976,1.0,214.0,0.0,0.0,10.79,75.9,1015.91,1.61,277.5,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 17:15,15.4,1015.599976,0.3,234.0,0.0,0.0,10.75,75.46,1015.53,1.56,280.79,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 17:30,15.3,1015.700012,0.0,266.0,0.0,0.0,10.73,74.94,1015.44,1.5,285.84,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 17:45,15.2,1015.700012,0.0,249.0,0.0,0.0,10.74,74.29,1015.54,1.46,295.42,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 18:00,15.2,1015.799988,0.0,273.0,0.0,0.0,10.74,73.7,1015.88,1.48,305.44,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 18:15,15.1,1015.599976,0.0,234.0,0.0,0.0,10.71,73.24,1015.94,1.53,312.76,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 18:30,15.1,1015.599976,0.0,301.0,0.0,0.0,10.68,72.76,1015.97,1.56,318.89,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 18:45,15.0,1015.599976,0.0,129.0,0.0,0.0,10.66,72.34,1016.01,1.55,321.6,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/25 19:00,15.0,1015.5,0.0,338.0,0.0,0.0,10.62,71.98,1016.02,1.53,321.95,0.0,0.0,0.0,6.65048651999999,0.0
2018/09/26 08:00,22.4,1013.799988,2.4,118.0,504.0,232.0,23.17,42.63,1014.1,1.7,225.83,292.31,35.139999999999986,257.17,6.65048651999999,2.33492
2018/09/26 08:15,22.799999,1013.700012,0.6,182.0,444.0,202.0,23.12,42.82,1014.08,1.61,227.72,264.69,35.19,229.5,6.65048651999999,2.019829
2018/09/26 08:30,22.4,1013.700012,1.3,152.0,384.0,173.0,23.06,43.06,1013.95,1.51,229.93,243.65,35.03999999999999,208.61,6.65048651999999,1.603784
